customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_bucket,spending_category,estimated_clv,has_internet,is_month_to_month,churn_flag,age_group,churn_probability,predicted_churn,risk_tier
5372-FBKBN,Female,0,No,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.75,452.2,No,12-24 months,Low Value,435.75,False,True,False,Non-Senior,0.05331303361245222,0,Low
0420-TXVSG,Male,0,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),66.1,4428.45,No,48+ months,Medium Value,4362.599999999999,True,False,False,Non-Senior,0.015901254689008274,0,Low
6217-TOWGS,Female,0,Yes,No,17,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),75.4,1322.55,No,12-24 months,Medium Value,1281.8000000000002,True,True,False,Non-Senior,0.3615761909207327,0,Low
0515-YPMCW,Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,Yes,0-12 months,Medium Value,70.45,True,True,True,Non-Senior,0.6050608583421296,1,Medium
0378-XSZPU,Male,0,Yes,No,58,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Credit card (automatic),60.3,3563.8,Yes,48+ months,Medium Value,3497.3999999999996,True,False,True,Non-Senior,0.02188721815950969,0,Low
1045-LTCYT,Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.05,139.75,No,0-12 months,Low Value,168.4,False,True,False,Non-Senior,0.11773509759389018,0,Low
1544-JJMYL,Male,0,No,No,27,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),69.35,1927.3,No,24-48 months,Medium Value,1872.4499999999998,True,False,False,Non-Senior,0.04709567701789247,0,Low
4636-JGAAI,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,88.85,3000.25,No,24-48 months,High Value,3020.8999999999996,True,True,False,Non-Senior,0.35779742476532067,0,Low
6874-SGLHU,Male,0,No,No,30,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),97.0,3021.3,No,24-48 months,High Value,2910.0,True,False,False,Non-Senior,0.2781004610466242,0,Low
5951-AOFIH,Male,0,No,No,33,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),66.4,2245.4,No,24-48 months,Medium Value,2191.2000000000003,True,True,False,Non-Senior,0.16390913166090923,0,Low
4729-XKASR,Male,0,No,Yes,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.75,24.75,Yes,0-12 months,Low Value,24.75,True,True,True,Non-Senior,0.5080564626064197,1,Medium
3059-NGMXB,Male,0,Yes,Yes,14,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,69.2,944.65,No,12-24 months,Medium Value,968.8000000000001,True,True,False,Non-Senior,0.16697476856601778,0,Low
8652-YHIYU,Female,0,No,Yes,16,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),79.5,1264.2,No,12-24 months,Medium Value,1272.0,True,False,False,Non-Senior,0.21353039913376134,0,Low
5278-PNYOX,Female,0,No,No,49,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),100.65,4917.75,No,48+ months,High Value,4931.85,True,False,False,Non-Senior,0.08377466810279546,0,Low
5449-FIBXJ,Male,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,103.3,2012.7,Yes,12-24 months,High Value,1962.7,True,True,True,Non-Senior,0.5018183192572289,1,Medium
3486-HOOGQ,Female,0,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),79.7,5743.3,No,48+ months,Medium Value,5579.0,True,False,False,Non-Senior,0.007884579702585562,0,Low
5061-PBXFW,Female,0,Yes,Yes,32,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.4,1864.65,No,24-48 months,Medium Value,1964.8,True,True,False,Non-Senior,0.039755514810865394,0,Low
8630-FJLIB,Female,0,No,No,18,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.8,1221.65,No,12-24 months,Medium Value,1256.3999999999999,True,True,False,Non-Senior,0.4721907370954242,0,Medium
3891-NLXJB,Male,0,No,No,37,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,40.55,1390.85,No,24-48 months,Low Value,1500.35,True,False,False,Non-Senior,0.02567261850003485,0,Low
4749-OJKQU,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.65,302.35,No,0-12 months,Medium Value,302.6,True,True,False,Non-Senior,0.7597682554293353,1,High
0577-WHMEV,Female,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,90.7,1374.9,No,12-24 months,High Value,1451.2,True,True,False,Non-Senior,0.3745055414754854,0,Low
5453-AXEPF,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.5,1336.9,No,12-24 months,Medium Value,1368.5,True,True,False,Non-Senior,0.45279428837914387,0,Medium
3639-XJHKQ,Female,0,No,Yes,19,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,60.6,1297.8,No,12-24 months,Medium Value,1151.4,True,True,False,Non-Senior,0.1417376220486431,0,Low
3716-LRGXK,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),101.15,6067.4,No,48+ months,High Value,6069.0,True,False,False,Non-Senior,0.10877929915663441,0,Low
2263-SFSQZ,Male,0,Yes,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.95,1222.25,No,48+ months,Low Value,1272.45,False,False,False,Non-Senior,0.01778723599041203,0,Low
9950-MTGYX,Male,0,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.3,487.95,No,24-48 months,Low Value,568.4,False,False,False,Non-Senior,0.01718674123137146,0,Low
3397-AVTKU,Male,0,No,No,43,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,60.0,2548.55,No,24-48 months,Medium Value,2580.0,True,False,False,Non-Senior,0.041413122223782885,0,Low
4825-FUREZ,Male,0,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.25,835.5,No,24-48 months,Low Value,850.5,False,False,False,Non-Senior,0.011749349937441969,0,Low
9837-BMCLM,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.5,242.05,Yes,0-12 months,Medium Value,235.5,True,True,True,Non-Senior,0.7647039074134001,1,High
2672-OJQZP,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.75,44.75,No,0-12 months,Low Value,44.75,True,True,False,Non-Senior,0.3778614467686873,0,Low
0137-UDEUO,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,63.75,Yes,0-12 months,Low Value,59.550000000000004,False,True,True,Non-Senior,0.17972958305658196,0,Low
3134-DSHVC,Female,0,No,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),98.0,6218.45,No,48+ months,High Value,6174.0,True,False,False,Non-Senior,0.04601011596538499,0,Low
6161-UUUTA,Male,1,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.9,260.9,Yes,0-12 months,Medium Value,239.70000000000002,True,True,True,Senior,0.788083374400036,1,High
7821-DPRQE,Male,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,107.7,7320.9,No,48+ months,High Value,7323.6,True,True,False,Non-Senior,0.2747511475982217,0,Low
6543-XRMYR,Female,1,No,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.7,2967.35,Yes,24-48 months,High Value,2991.0,True,True,True,Senior,0.6574427725271534,1,Medium
2001-EWBQU,Female,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,104.7,6333.8,No,48+ months,High Value,6282.0,True,False,False,Non-Senior,0.13314055569397296,0,Low
4925-LMHOK,Male,0,No,No,15,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),58.6,939.7,Yes,12-24 months,Medium Value,879.0,True,True,True,Non-Senior,0.20088647605631157,0,Low
1608-GMEWB,Male,1,No,No,45,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.9,4200.25,No,24-48 months,High Value,4225.5,True,True,False,Senior,0.46234596438953124,0,Medium
6695-AMZUF,Female,0,Yes,No,70,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.45,5950.2,No,48+ months,High Value,6051.5,True,False,False,Non-Senior,0.008913738221237246,0,Low
1455-UGQVH,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,1037.75,Yes,0-12 months,High Value,985.0,True,True,True,Non-Senior,0.8333802109051918,1,High
8410-BGQXN,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.4,93.4,No,0-12 months,Low Value,77.6,False,True,False,Non-Senior,0.17717044190148584,0,Low
8280-MQRQN,Female,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,50.45,50.45,Yes,0-12 months,Medium Value,50.45,True,True,True,Non-Senior,0.4255063079704249,0,Medium
1619-YWUBB,Female,0,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.95,1614.9,No,48+ months,Low Value,1696.6,False,False,False,Non-Senior,0.009595275158032306,0,Low
7611-YKYTC,Male,0,Yes,Yes,22,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.0,1573.95,No,12-24 months,Medium Value,1650.0,True,True,False,Non-Senior,0.17245838355987744,0,Low
2037-SGXHH,Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,94.65,3624.3,Yes,24-48 months,High Value,3596.7000000000003,True,True,True,Non-Senior,0.4392959289996465,0,Medium
3178-FESZO,Female,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.25,100.25,Yes,0-12 months,High Value,100.25,True,True,True,Non-Senior,0.7921940317245236,1,High
0365-GXEZS,Male,0,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,78.2,1468.75,No,12-24 months,Medium Value,1407.6000000000001,True,True,False,Non-Senior,0.33170246219947785,0,Low
0082-OQIQY,Male,0,No,No,29,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,2607.6,No,24-48 months,High Value,2731.8,True,True,False,Non-Senior,0.5037035560281148,1,Medium
6087-MVHJH,Female,0,No,No,16,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,88.45,1422.1,Yes,12-24 months,High Value,1415.2,True,True,True,Non-Senior,0.6626006936706166,1,Medium
4603-JANFB,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.85,69.85,Yes,0-12 months,Medium Value,69.85,True,True,True,Non-Senior,0.7216729859258946,1,High
3018-TFTSU,Male,0,No,No,12,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),81.7,858.6,Yes,0-12 months,Medium Value,980.4000000000001,True,True,True,Non-Senior,0.34373715997581417,0,Low
3606-SBKRY,Male,0,No,No,31,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,50.05,1523.4,No,24-48 months,Low Value,1551.55,True,False,False,Non-Senior,0.29202022281197,0,Low
4806-KEXQR,Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.9,324.3,Yes,0-12 months,Medium Value,319.6,True,True,True,Non-Senior,0.7528176994647436,1,High
0667-NSRGI,Female,0,Yes,No,48,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,69.55,3435.6,No,24-48 months,Medium Value,3338.3999999999996,True,False,False,Non-Senior,0.06482232297331687,0,Low
7083-YNSKY,Female,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.4,399.6,Yes,12-24 months,Low Value,381.0,False,True,True,Non-Senior,0.1488870332180348,0,Low
6893-ODYYE,Male,0,No,No,50,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),90.1,4549.45,No,48+ months,High Value,4505.0,True,False,False,Non-Senior,0.08295838157771208,0,Low
8242-JSVBO,Male,0,No,No,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.65,322.5,No,0-12 months,Low Value,312.55,True,True,False,Non-Senior,0.39571983014720047,0,Low
2479-BRAMR,Male,1,Yes,No,41,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),83.75,3273.55,Yes,24-48 months,High Value,3433.75,True,True,True,Senior,0.2825378621553383,0,Low
9541-ZPSEA,Male,0,Yes,Yes,68,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),80.35,5375.15,No,48+ months,Medium Value,5463.799999999999,True,False,False,Non-Senior,0.017612492243318262,0,Low
2665-NPTGL,Female,1,Yes,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.1,2510.7,No,24-48 months,High Value,2550.6,True,True,False,Senior,0.6543651603142646,1,Medium
1139-WUOAH,Male,0,No,No,57,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),53.35,3090.05,No,48+ months,Medium Value,3040.9500000000003,True,False,False,Non-Senior,0.034310697919236376,0,Low
4693-VWVBO,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.55,61.05,No,0-12 months,Low Value,58.650000000000006,False,True,False,Non-Senior,0.23001823951499079,0,Low
7434-SHXLS,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.9,20.9,Yes,0-12 months,Low Value,20.9,False,True,True,Non-Senior,0.19056918380221455,0,Low
6937-GCDGQ,Male,0,Yes,Yes,19,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),48.95,955.6,No,12-24 months,Low Value,930.0500000000001,True,False,False,Non-Senior,0.07275348864808942,0,Low
0988-JRWWP,Female,0,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.2,140.4,No,0-12 months,Medium Value,162.60000000000002,True,True,False,Non-Senior,0.5521653069779141,1,Medium
5075-JSDKI,Female,0,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,24.45,1493.1,No,48+ months,Low Value,1442.55,False,False,False,Non-Senior,0.014052408834877104,0,Low
7908-QCBCA,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.4,69.4,Yes,0-12 months,Medium Value,69.4,True,True,True,Non-Senior,0.6608294805721254,1,Medium
8644-XYTSV,Male,0,Yes,No,42,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),40.15,1626.05,No,24-48 months,Low Value,1686.3,True,True,False,Non-Senior,0.1587932641553269,0,Low
6711-FLDFB,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,541.15,Yes,0-12 months,Medium Value,524.3000000000001,True,True,True,Non-Senior,0.7394435508076104,1,High
3873-WOSBC,Male,0,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.6,1784.9,No,48+ months,Low Value,1715.2,False,False,False,Non-Senior,0.007104584756992055,0,Low
7465-ZZRVX,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.35,70.35,No,0-12 months,Medium Value,70.35,True,True,False,Non-Senior,0.7202366512149787,1,High
7975-JMZNT,Male,0,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),91.7,6075.9,No,48+ months,High Value,6052.2,True,False,False,Non-Senior,0.01559861047339541,0,Low
7251-XFOIL,Female,0,No,No,61,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,89.2,5500.6,No,48+ months,High Value,5441.2,True,True,False,Non-Senior,0.27904781128742573,0,Low
4116-IQRFR,Male,0,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.1,73.1,No,0-12 months,Low Value,96.4,False,False,False,Non-Senior,0.102639113915202,0,Low
3714-JTVOV,Female,1,Yes,No,42,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.15,3229.4,Yes,24-48 months,Medium Value,3114.3,True,True,True,Senior,0.20236503420384688,0,Low
8259-DZLIZ,Female,0,Yes,Yes,64,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),53.85,3399.85,No,48+ months,Medium Value,3446.4,True,False,False,Non-Senior,0.03918246181046028,0,Low
0442-ZXKVS,Female,1,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),115.6,6431.05,No,48+ months,High Value,6242.4,True,False,False,Senior,0.20135744137834585,0,Low
7853-WNZSY,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.75,19.75,No,0-12 months,Low Value,19.75,False,True,False,Non-Senior,0.24780802561724505,0,Low
3120-FAZKD,Male,0,Yes,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.05,1230.9,No,48+ months,Low Value,1298.7,False,False,False,Non-Senior,0.014709059152699057,0,Low
8606-OEGQZ,Female,0,No,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.3,454.65,No,12-24 months,Low Value,455.40000000000003,False,False,False,Non-Senior,0.019372378295176414,0,Low
0225-ZORZP,Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,84.3,235.05,No,0-12 months,High Value,252.89999999999998,True,True,False,Non-Senior,0.6586727351873345,1,Medium
4702-IOQDC,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.1,70.1,Yes,0-12 months,Medium Value,70.1,True,True,True,Non-Senior,0.7172432127205426,1,High
9489-JMTTN,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.75,6595.9,No,48+ months,High Value,6462.0,True,False,False,Non-Senior,0.010116955152894706,0,Low
0575-CUQOV,Male,1,Yes,No,60,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,97.95,5867.0,No,48+ months,High Value,5877.0,True,False,False,Senior,0.28605233774772065,0,Low
0967-BMLBD,Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.0,196.35,No,0-12 months,Low Value,220.0,False,False,False,Non-Senior,0.08312047666293684,0,Low
6178-KFNHS,Female,0,No,Yes,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.3,909.25,Yes,0-12 months,Medium Value,939.5999999999999,True,True,True,Non-Senior,0.5675071277793744,1,Medium
2830-LEWOA,Male,0,Yes,Yes,61,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),103.9,6449.15,No,48+ months,High Value,6337.900000000001,True,False,False,Non-Senior,0.08512711061923008,0,Low
5006-MXVRN,Female,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.7,762.45,No,24-48 months,Low Value,807.3,False,False,False,Non-Senior,0.008630654318511602,0,Low
1264-BYWMS,Male,0,No,No,55,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.8,5283.95,Yes,48+ months,High Value,5324.0,True,True,True,Non-Senior,0.5589465889665216,1,Medium
